Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
25.45610,81.86001,79,2.78,2023-03-14T08:28:16.000Z,gps,25.45604,81.86005,31,3.79,8.75,150.5,gps [GPS],00:00:01,8.8,0.0,,,,false,16 / 26,807,4778.3,1,1.0,0.7,0.7,-,-,Misc,13:58:16 GMT+05:30,13:58:16.066,31.50,19.57,60
25.45603,81.86006,79,2.78,2023-03-14T08:28:17.000Z,gps,25.45598,81.86010,31,3.79,8.89,143.8,gps [GPS],00:00:01,8.8,0.0,,,,false,16 / 27,808,4787.1,1,1.0,0.7,0.7,-,-,Misc,13:58:17 GMT+05:30,13:58:17.057,32.00,19.89,60
25.45597,81.86011,79,2.78,2023-03-14T08:28:18.000Z,gps,25.45591,81.86015,31,3.79,9.30,145.7,gps [GPS],00:00:01,9.0,0.0,,,,false,13 / 24,809,4796.1,1,1.1,0.7,0.8,-,-,Misc,13:58:18 GMT+05:30,13:58:18.032,33.48,20.80,60
25.45590,81.86016,78,2.78,2023-03-14T08:28:19.000Z,gps,25.45584,81.86020,30,3.79,9.61,147.5,gps [GPS],00:00:01,9.0,0.0,,,,false,16 / 27,810,4805.2,1,1.1,0.7,0.8,-,-,Misc,13:58:19 GMT+05:30,13:58:19.043,34.60,21.50,60
25.45583,81.86021,79,2.78,2023-03-14T08:28:20.000Z,gps,25.45577,81.86026,31,3.79,9.98,150.3,gps [GPS],00:00:01,9.7,0.0,,,,false,13 / 23,811,4814.9,1,1.1,0.7,0.8,-,-,Misc,13:58:20 GMT+05:30,13:58:20.048,35.93,22.32,60
25.45575,81.86026,78,2.78,2023-03-14T08:28:21.000Z,gps,25.45568,81.86030,30,3.79,10.00,151.0,gps [GPS],00:00:01,10.1,0.0,,,,false,16 / 27,812,4824.9,1,0.9,0.6,0.7,-,-,Misc,13:58:21 GMT+05:30,13:58:21.064,36.00,22.37,60
25.45567,81.86031,78,2.78,2023-03-14T08:28:22.000Z,gps,25.45560,81.86035,30,3.79,10.03,148.2,gps [GPS],00:00:01,10.1,0.0,,,,false,17 / 25,813,4835.0,1,0.9,0.6,0.6,-,-,Misc,13:58:22 GMT+05:30,13:58:22.040,36.11,22.44,60
25.45559,81.86036,77,2.78,2023-03-14T08:28:23.000Z,gps,25.45552,81.86040,30,3.79,10.11,152.1,gps [GPS],00:00:01,10.3,0.0,,,,false,16 / 25,814,4845.3,1,0.9,0.6,0.6,-,-,Misc,13:58:23 GMT+05:30,13:58:23.041,36.40,22.62,60
25.45551,81.86041,78,2.78,2023-03-14T08:28:24.000Z,gps,25.45544,81.86045,30,3.79,10.27,155.7,gps [GPS],00:00:01,10.1,0.0,,,,false,17 / 26,815,4855.4,1,0.9,0.6,0.6,-,-,Misc,13:58:24 GMT+05:30,13:58:24.102,36.97,22.97,60
25.45543,81.86046,78,2.78,2023-03-14T08:28:25.000Z,gps,25.45536,81.86050,30,3.79,10.25,160.1,gps [GPS],00:00:01,9.9,0.0,,,,false,18 / 27,816,4865.3,1,0.9,0.6,0.6,-,-,Misc,13:58:25 GMT+05:30,13:58:25.048,36.90,22.93,60
25.45535,81.86050,79,2.78,2023-03-14T08:28:26.000Z,gps,25.45529,81.86054,31,3.79,9.59,158.3,gps [GPS],00:00:01,9.7,0.0,,,,false,17 / 25,817,4875.1,1,0.8,0.6,0.6,-,-,Misc,13:58:26 GMT+05:30,13:58:26.057,34.52,21.45,60
25.45528,81.86055,77,2.78,2023-03-14T08:28:27.000Z,gps,25.45522,81.86059,29,3.79,8.81,152.0,gps [GPS],00:00:01,9.1,0.0,,,,false,17 / 26,818,4884.1,1,0.9,0.6,0.6,-,-,Misc,13:58:27 GMT+05:30,13:58:27.060,31.72,19.71,60
25.45521,81.86059,77,2.78,2023-03-14T08:28:28.000Z,gps,25.45515,81.86062,29,3.79,8.57,150.8,gps [GPS],00:00:01,8.7,0.0,,,,false,17 / 26,819,4892.8,1,0.9,0.6,0.7,-,-,Misc,13:58:28 GMT+05:30,13:58:28.040,30.85,19.17,60
25.45514,81.86063,77,2.78,2023-03-14T08:28:29.000Z,gps,25.45509,81.86066,29,3.79,8.60,159.7,gps [GPS],00:00:01,8.7,0.0,,,,false,16 / 25,820,4901.5,1,0.9,0.6,0.7,-,-,Misc,13:58:29 GMT+05:30,13:58:29.059,30.96,19.24,60
25.45507,81.86067,77,2.78,2023-03-14T08:28:30.000Z,gps,25.45501,81.86070,29,3.79,8.53,159.7,gps [GPS],00:00:01,8.9,0.0,,,,false,15 / 26,821,4910.4,1,0.9,0.6,0.6,-,-,Misc,13:58:30 GMT+05:30,13:58:30.057,30.71,19.08,60
25.45501,81.86071,77,2.78,2023-03-14T08:28:31.000Z,gps,25.45496,81.86074,29,3.79,7.31,155.3,gps [GPS],00:00:01,7.8,0.0,,,,false,19 / 27,822,4918.2,1,0.9,0.6,0.6,-,-,Misc,13:58:31 GMT+05:30,13:58:31.051,26.32,16.35,60
25.45496,81.86074,76,2.78,2023-03-14T08:28:32.000Z,gps,25.45491,81.86077,28,3.79,5.61,151.4,gps [GPS],00:00:01,6.9,0.0,,,,false,17 / 25,823,4925.1,1,0.9,0.6,0.6,-,-,Misc,13:58:32 GMT+05:30,13:58:32.033,20.20,12.55,60
25.45491,81.86077,77,2.78,2023-03-14T08:28:33.000Z,gps,25.45487,81.86079,29,3.79,5.54,153.4,gps [GPS],00:00:01,6.0,0.0,,,,false,18 / 27,824,4931.1,1,0.9,0.6,0.6,-,-,Misc,13:58:33 GMT+05:30,13:58:33.050,19.94,12.39,60
25.45486,81.86079,76,2.78,2023-03-14T08:28:34.000Z,gps,25.45482,81.86082,29,3.79,5.95,158.7,gps [GPS],00:00:01,6.0,0.0,,,,false,18 / 25,825,4937.1,1,1.0,0.7,0.7,-,-,Misc,13:58:34 GMT+05:30,13:58:34.032,21.42,13.31,60
25.45481,81.86082,76,2.78,2023-03-14T08:28:35.000Z,gps,25.45477,81.86085,28,3.79,6.39,170.4,gps [GPS],00:00:01,6.3,0.0,,,,false,16 / 24,826,4943.4,1,1.0,0.7,0.7,-,-,Misc,13:58:35 GMT+05:30,13:58:35.023,23.00,14.29,60
25.45476,81.86085,76,2.78,2023-03-14T08:28:36.000Z,gps,25.45472,81.86087,29,3.79,6.26,152.1,gps [GPS],00:00:01,6.2,0.0,,,,false,16 / 26,827,4949.6,1,1.0,0.7,0.7,-,-,Misc,13:58:36 GMT+05:30,13:58:36.064,22.54,14.00,60
25.45472,81.86087,76,2.78,2023-03-14T08:28:37.000Z,gps,25.45468,81.86089,28,3.79,3.42,161.8,gps [GPS],00:00:01,5.2,0.0,,,,false,17 / 25,828,4954.9,1,0.9,0.6,0.6,-,-,Misc,13:58:37 GMT+05:30,13:58:37.050,12.31,7.65,60
25.45466,81.86090,79,2.78,2023-03-14T08:28:39.000Z,gps,25.45463,81.86090,31,3.79,1.76,154.9,gps [GPS],00:00:02,7.4,0.0,,,,false,15 / 24,830,4962.2,1,0.9,0.6,0.6,-,-,Misc,13:58:39 GMT+05:30,13:58:39.057,6.34,3.94,60
25.45460,81.86092,80,2.82,2023-03-14T08:28:41.000Z,gps,25.45457,81.86093,32,3.90,2.87,159.3,gps [GPS],00:00:02,6.9,0.0,,,,false,13 / 23,832,4969.1,1,0.9,0.7,0.6,-,-,Misc,13:58:41 GMT+05:30,13:58:41.049,10.33,6.42,60
25.45455,81.86094,81,3.03,2023-03-14T08:28:43.000Z,gps,25.45452,81.86095,33,4.42,4.35,162.9,gps [GPS],00:00:02,5.9,0.0,,,,false,10 / 25,834,4975.1,1,0.9,0.7,0.7,-,-,Misc,13:58:43 GMT+05:30,13:58:43.027,15.66,9.73,60
25.45450,81.86095,79,3.70,2023-03-14T08:28:45.000Z,gps,25.45444,81.86096,31,6.82,4.29,169.9,gps [GPS],00:00:02,5.9,0.0,,,,false,10 / 23,836,4980.9,1,1.1,0.7,0.8,-,-,Misc,13:58:45 GMT+05:30,13:58:45.027,15.44,9.60,60
25.45442,81.86098,80,3.74,2023-03-14T08:28:47.000Z,gps,25.45436,81.86100,32,6.15,4.89,161.4,gps [GPS],00:00:02,9.0,0.0,,,,false,17 / 28,838,4990.0,1,1.0,0.7,0.7,-,-,Misc,13:58:47 GMT+05:30,13:58:47.042,17.60,10.94,60
25.45437,81.86100,80,4.53,2023-03-14T08:28:49.000Z,gps,25.45427,81.86104,32,9.63,5.21,150.5,gps [GPS],00:00:02,6.3,0.0,,,,false,17 / 28,840,4996.2,1,1.1,0.7,0.8,-,-,Misc,13:58:49 GMT+05:30,13:58:49.045,18.76,11.65,60
25.45429,81.86104,81,5.10,2023-03-14T08:28:51.000Z,gps,25.45412,81.86111,33,10.79,7.75,154.8,gps [GPS],00:00:02,9.2,0.0,,,,false,17 / 29,842,5005.4,1,1.1,0.7,0.8,-,-,Misc,13:58:51 GMT+05:30,13:58:51.045,27.90,17.34,60
25.45424,81.86106,80,5.07,2023-03-14T08:28:52.000Z,gps,25.45409,81.86114,32,9.85,5.64,153.8,gps [GPS],00:00:01,6.4,0.0,,,,false,17 / 29,843,5011.9,1,1.1,0.7,0.8,-,-,Misc,13:58:52 GMT+05:30,13:58:52.045,20.30,12.62,60
25.45418,81.86109,79,4.86,2023-03-14T08:28:53.000Z,gps,25.45405,81.86116,32,8.57,6.51,155.9,gps [GPS],00:00:01,7.5,0.0,,,,false,17 / 29,844,5019.4,1,1.1,0.7,0.8,-,-,Misc,13:58:53 GMT+05:30,13:58:53.043,23.44,14.56,60
25.45411,81.86113,78,4.65,2023-03-14T08:28:54.000Z,gps,25.45398,81.86120,30,8.01,7.11,152.6,gps [GPS],00:00:01,8.2,0.0,,,,false,17 / 29,845,5027.5,1,1.1,0.7,0.8,-,-,Misc,13:58:54 GMT+05:30,13:58:54.038,25.60,15.90,60
25.45405,81.86116,78,4.44,2023-03-14T08:28:55.000Z,gps,25.45394,81.86122,30,7.45,8.16,155.6,gps [GPS],00:00:01,7.5,0.0,,,,false,17 / 29,846,5035.0,1,1.1,0.7,0.8,-,-,Misc,13:58:55 GMT+05:30,13:58:55.042,29.38,18.25,60
25.45398,81.86120,78,4.21,2023-03-14T08:28:56.000Z,gps,25.45388,81.86125,30,6.80,8.37,154.9,gps [GPS],00:00:01,8.1,0.0,,,,false,17 / 29,847,5043.1,1,1.1,0.7,0.8,-,-,Misc,13:58:56 GMT+05:30,13:58:56.046,30.13,18.72,60
25.45391,81.86122,78,4.01,2023-03-14T08:28:57.000Z,gps,25.45380,81.86127,30,6.36,8.73,154.5,gps [GPS],00:00:01,8.6,0.0,,,,false,17 / 29,848,5051.7,1,1.1,0.7,0.8,-,-,Misc,13:58:57 GMT+05:30,13:58:57.041,31.43,19.53,60
25.45383,81.86126,78,3.95,2023-03-14T08:28:58.000Z,gps,25.45370,81.86133,30,6.43,9.17,153.4,gps [GPS],00:00:01,9.5,0.0,,,,false,17 / 29,849,5061.2,1,1.1,0.7,0.8,-,-,Misc,13:58:58 GMT+05:30,13:58:58.045,33.01,20.51,60
25.45376,81.86130,78,4.06,2023-03-14T08:28:59.000Z,gps,25.45362,81.86138,30,7.05,9.43,153.7,gps [GPS],00:00:01,8.7,0.0,,,,false,17 / 29,850,5070.0,1,1.1,0.7,0.8,-,-,Misc,13:58:59 GMT+05:30,13:58:59.051,33.95,21.09,60
25.45369,81.86134,77,4.09,2023-03-14T08:29:00.000Z,gps,25.45355,81.86141,29,6.96,9.36,154.5,gps [GPS],00:00:01,9.0,0.0,,,,false,16 / 29,851,5078.9,1,1.1,0.7,0.8,-,-,Misc,13:59:00 GMT+05:30,13:59:00.044,33.70,20.94,60
25.45361,81.86139,77,4.05,2023-03-14T08:29:01.000Z,gps,25.45347,81.86147,29,6.74,9.89,153.3,gps [GPS],00:00:01,10.0,0.0,,,,false,16 / 29,852,5088.9,1,1.1,0.7,0.8,-,-,Misc,13:59:01 GMT+05:30,13:59:01.044,35.60,22.12,60
25.45352,81.86143,77,3.96,2023-03-14T08:29:02.000Z,gps,25.45338,81.86150,29,6.42,9.83,154.8,gps [GPS],00:00:01,10.6,0.0,,,,false,17 / 29,853,5099.6,1,1.1,0.7,0.8,-,-,Misc,13:59:02 GMT+05:30,13:59:02.048,35.39,21.99,60
25.45343,81.86148,78,3.87,2023-03-14T08:29:03.000Z,gps,25.45330,81.86155,30,6.16,9.96,153.8,gps [GPS],00:00:01,10.8,0.0,,,,false,17 / 29,854,5110.4,1,1.2,0.8,0.8,-,-,Misc,13:59:03 GMT+05:30,13:59:03.044,35.86,22.28,60
25.45336,81.86152,77,3.88,2023-03-14T08:29:04.000Z,gps,25.45322,81.86160,29,6.36,10.65,152.5,gps [GPS],00:00:01,9.9,0.0,,,,false,15 / 29,855,5120.3,1,1.1,0.8,0.8,-,-,Misc,13:59:04 GMT+05:30,13:59:04.035,38.34,23.82,60
25.45328,81.86157,76,3.95,2023-03-14T08:29:05.000Z,gps,25.45314,81.86166,29,6.66,10.39,152.9,gps [GPS],00:00:01,9.8,0.0,,,,false,16 / 29,856,5130.1,1,1.2,0.8,0.9,-,-,Misc,13:59:05 GMT+05:30,13:59:05.036,37.40,23.24,60
25.45320,81.86162,76,3.98,2023-03-14T08:29:06.000Z,gps,25.45305,81.86172,29,6.65,10.80,154.4,gps [GPS],00:00:01,10.4,0.0,,,,false,15 / 29,857,5140.5,1,1.2,0.8,0.9,-,-,Misc,13:59:06 GMT+05:30,13:59:06.046,38.88,24.16,60
25.45311,81.86167,78,3.94,2023-03-14T08:29:07.000Z,gps,25.45296,81.86175,30,6.44,10.75,157.5,gps [GPS],00:00:01,10.9,0.0,,,,false,15 / 29,858,5151.4,1,1.1,0.7,0.8,-,-,Misc,13:59:07 GMT+05:30,13:59:07.053,38.70,24.05,60
25.45302,81.86172,77,3.90,2023-03-14T08:29:08.000Z,gps,25.45287,81.86180,29,6.32,11.13,158.0,gps [GPS],00:00:01,11.3,0.0,,,,false,16 / 29,859,5162.7,1,1.0,0.7,0.7,-,-,Misc,13:59:08 GMT+05:30,13:59:08.023,40.07,24.90,60
25.45293,81.86176,78,3.94,2023-03-14T08:29:09.000Z,gps,25.45277,81.86184,30,6.57,10.83,158.7,gps [GPS],00:00:01,10.6,0.0,,,,false,17 / 29,860,5173.3,1,1.0,0.7,0.7,-,-,Misc,13:59:09 GMT+05:30,13:59:09.037,38.99,24.23,60
25.45285,81.86181,77,4.06,2023-03-14T08:29:10.000Z,gps,25.45268,81.86190,30,7.09,11.69,156.1,gps [GPS],00:00:01,10.3,0.0,,,,false,17 / 29,861,5183.6,1,1.0,0.7,0.7,-,-,Misc,13:59:10 GMT+05:30,13:59:10.045,42.08,26.15,60
25.45277,81.86185,76,4.22,2023-03-14T08:29:11.000Z,gps,25.45260,81.86194,28,7.69,11.13,154.4,gps [GPS],00:00:01,9.3,0.0,,,,false,16 / 29,862,5192.9,1,1.0,0.7,0.7,-,-,Misc,13:59:11 GMT+05:30,13:59:11.032,40.07,24.90,60
25.45270,81.86188,76,4.40,2023-03-14T08:29:12.000Z,gps,25.45251,81.86199,28,8.38,11.18,153.2,gps [GPS],00:00:01,9.0,0.0,,,,false,17 / 29,863,5201.9,1,1.0,0.7,0.7,-,-,Misc,13:59:12 GMT+05:30,13:59:12.043,40.25,25.01,60
25.45263,81.86193,76,4.58,2023-03-14T08:29:13.000Z,gps,25.45242,81.86204,28,8.99,11.53,154.5,gps [GPS],00:00:01,9.2,0.0,,,,false,17 / 29,864,5211.0,1,1.0,0.7,0.7,-,-,Misc,13:59:13 GMT+05:30,13:59:13.047,41.51,25.79,60
25.45255,81.86197,76,4.79,2023-03-14T08:29:14.000Z,gps,25.45230,81.86209,28,9.88,12.07,154.5,gps [GPS],00:00:01,9.3,0.0,,,,false,17 / 29,865,5220.4,1,1.1,0.7,0.8,-,-,Misc,13:59:14 GMT+05:30,13:59:14.044,43.45,27.00,60
25.45244,81.86202,77,4.73,2023-03-14T08:29:15.000Z,gps,25.45217,81.86215,29,8.61,12.71,154.6,gps [GPS],00:00:01,13.8,0.0,,,,false,16 / 29,866,5234.1,1,1.1,0.7,0.8,-,-,Misc,13:59:15 GMT+05:30,13:59:15.055,45.76,28.43,60
25.45233,81.86208,76,4.74,2023-03-14T08:29:16.000Z,gps,25.45207,81.86221,29,8.88,12.76,154.2,gps [GPS],00:00:01,12.8,0.0,,,,false,16 / 27,867,5246.9,1,1.1,0.7,0.8,-,-,Misc,13:59:16 GMT+05:30,13:59:16.048,45.94,28.54,60
25.45224,81.86213,77,4.81,2023-03-14T08:29:17.000Z,gps,25.45197,81.86227,29,9.34,12.67,154.4,gps [GPS],00:00:01,11.9,0.0,,,,false,16 / 28,868,5258.9,1,1.1,0.7,0.8,-,-,Misc,13:59:17 GMT+05:30,13:59:17.047,45.61,28.34,60
25.45215,81.86217,79,4.94,2023-03-14T08:29:18.000Z,gps,25.45188,81.86231,31,10.11,12.51,154.1,gps [GPS],00:00:01,10.5,0.0,,,,false,16 / 28,869,5269.4,1,1.1,0.8,0.8,-,-,Misc,13:59:18 GMT+05:30,13:59:18.050,45.04,27.98,60
25.45207,81.86221,78,5.08,2023-03-14T08:29:19.000Z,gps,25.45178,81.86236,30,10.60,12.42,153.9,gps [GPS],00:00:01,10.3,0.0,,,,false,15 / 28,870,5279.6,1,1.1,0.8,0.8,-,-,Misc,13:59:19 GMT+05:30,13:59:19.042,44.71,27.78,60
25.45199,81.86225,78,5.24,2023-03-14T08:29:20.000Z,gps,25.45169,81.86241,30,11.45,12.32,154.1,gps [GPS],00:00:01,9.8,0.0,,,,false,15 / 28,871,5289.4,1,1.2,0.8,0.8,-,-,Misc,13:59:20 GMT+05:30,13:59:20.027,44.35,27.56,60
25.45191,81.86230,78,5.43,2023-03-14T08:29:21.000Z,gps,25.45159,81.86248,30,12.40,11.85,153.1,gps [GPS],00:00:01,9.5,0.0,,,,false,15 / 28,872,5298.9,1,1.2,0.8,0.8,-,-,Misc,13:59:21 GMT+05:30,13:59:21.040,42.66,26.51,60
25.45183,81.86234,78,5.62,2023-03-14T08:29:22.000Z,gps,25.45146,81.86252,31,13.23,13.23,154.6,gps [GPS],00:00:01,9.9,0.0,,,,false,15 / 28,873,5308.8,1,1.2,0.8,0.8,-,-,Misc,13:59:22 GMT+05:30,13:59:22.025,47.63,29.59,60
25.45175,81.86238,79,5.83,2023-03-14T08:29:23.000Z,gps,25.45133,81.86257,31,14.51,13.82,155.3,gps [GPS],00:00:01,9.7,0.0,,,,false,15 / 28,874,5318.4,1,1.2,0.8,0.8,-,-,Misc,13:59:23 GMT+05:30,13:59:23.056,49.75,30.91,60
25.45165,81.86242,80,5.94,2023-03-14T08:29:24.000Z,gps,25.45121,81.86264,32,14.08,14.28,155.9,gps [GPS],00:00:01,11.8,0.0,,,,false,15 / 28,875,5330.2,1,1.2,0.8,0.8,-,-,Misc,13:59:24 GMT+05:30,13:59:24.027,51.41,31.94,60
25.45154,81.86247,80,5.97,2023-03-14T08:29:25.000Z,gps,25.45109,81.86269,32,13.53,14.45,156.1,gps [GPS],00:00:01,13.3,0.0,,,,false,15 / 28,876,5343.5,1,1.2,0.8,0.8,-,-,Misc,13:59:25 GMT+05:30,13:59:25.047,52.02,32.32,60
25.45140,81.86255,81,5.83,2023-03-14T08:29:26.000Z,gps,25.45096,81.86278,33,11.95,13.37,155.9,gps [GPS],00:00:01,17.0,0.0,,,,false,15 / 28,877,5360.5,1,1.2,0.8,0.9,-,-,Misc,13:59:26 GMT+05:30,13:59:26.051,48.13,29.91,60
25.45128,81.86261,83,5.75,2023-03-14T08:29:27.000Z,gps,25.45086,81.86282,35,11.97,13.71,153.5,gps [GPS],00:00:01,15.4,0.0,,,,false,15 / 27,878,5375.9,1,1.2,0.8,0.9,-,-,Misc,13:59:27 GMT+05:30,13:59:27.045,49.36,30.67,60
25.45115,81.86268,84,5.63,2023-03-14T08:29:28.000Z,gps,25.45076,81.86289,36,11.30,13.50,153.7,gps [GPS],00:00:01,16.0,0.0,,,,false,15 / 28,879,5391.8,1,1.2,0.8,0.9,-,-,Misc,13:59:28 GMT+05:30,13:59:28.033,48.60,30.20,60
25.45103,81.86274,84,5.54,2023-03-14T08:29:29.000Z,gps,25.45066,81.86295,36,11.21,13.07,154.2,gps [GPS],00:00:01,14.9,0.0,,,,false,15 / 28,880,5406.8,1,1.2,0.8,0.9,-,-,Misc,13:59:29 GMT+05:30,13:59:29.045,47.05,29.24,60
25.45090,81.86282,85,5.36,2023-03-14T08:29:30.000Z,gps,25.45056,81.86302,37,10.17,14.13,154.6,gps [GPS],00:00:01,16.5,0.0,,,,false,15 / 28,881,5423.3,1,1.1,0.8,0.8,-,-,Misc,13:59:30 GMT+05:30,13:59:30.049,50.87,31.61,60
25.45076,81.86291,85,5.07,2023-03-14T08:29:31.000Z,gps,25.45045,81.86309,37,9.02,13.77,154.1,gps [GPS],00:00:01,17.9,0.0,,,,false,16 / 28,882,5441.2,1,1.1,0.8,0.8,-,-,Misc,13:59:31 GMT+05:30,13:59:31.044,49.57,30.80,60
25.45062,81.86298,85,4.80,2023-03-14T08:29:32.000Z,gps,25.45035,81.86312,37,8.25,12.67,154.2,gps [GPS],00:00:01,16.9,0.0,,,,false,16 / 28,883,5458.1,1,1.1,0.8,0.8,-,-,Misc,13:59:32 GMT+05:30,13:59:32.045,45.61,28.34,60
25.45050,81.86304,84,4.65,2023-03-14T08:29:33.000Z,gps,25.45025,81.86317,36,8.16,12.09,153.8,gps [GPS],00:00:01,14.8,0.0,,,,false,16 / 28,884,5472.8,1,1.1,0.8,0.8,-,-,Misc,13:59:33 GMT+05:30,13:59:33.043,43.52,27.04,60
25.45038,81.86310,82,4.55,2023-03-14T08:29:34.000Z,gps,25.45015,81.86323,34,7.98,12.62,153.5,gps [GPS],00:00:01,14.2,0.0,,,,false,16 / 28,885,5487.0,1,1.0,0.7,0.7,-,-,Misc,13:59:34 GMT+05:30,13:59:34.047,45.43,28.23,60
25.45027,81.86316,83,4.54,2023-03-14T08:29:35.000Z,gps,25.45002,81.86331,35,8.19,12.95,153.2,gps [GPS],00:00:01,13.9,0.0,,,,false,17 / 28,886,5500.9,1,1.0,0.7,0.7,-,-,Misc,13:59:35 GMT+05:30,13:59:35.050,46.62,28.97,60
25.45015,81.86324,84,4.36,2023-03-14T08:29:36.000Z,gps,25.44992,81.86338,36,7.30,12.39,151.3,gps [GPS],00:00:01,16.0,0.0,,,,false,18 / 28,887,5516.9,1,1.0,0.7,0.7,-,-,Misc,13:59:36 GMT+05:30,13:59:36.047,44.60,27.72,60
25.45003,81.86332,84,4.20,2023-03-14T08:29:37.000Z,gps,25.44983,81.86345,36,6.92,12.43,152.1,gps [GPS],00:00:01,15.3,0.0,,,,false,18 / 28,888,5532.3,1,1.0,0.7,0.7,-,-,Misc,13:59:37 GMT+05:30,13:59:37.040,44.75,27.81,60
25.44990,81.86340,82,3.98,2023-03-14T08:29:38.000Z,gps,25.44970,81.86352,34,6.23,12.89,156.4,gps [GPS],00:00:01,16.8,0.0,,,,false,18 / 28,889,5549.0,1,1.0,0.7,0.7,-,-,Misc,13:59:38 GMT+05:30,13:59:38.044,46.40,28.83,60
25.44976,81.86347,82,3.80,2023-03-14T08:29:39.000Z,gps,25.44958,81.86357,34,5.87,12.91,160.0,gps [GPS],00:00:01,16.2,0.0,,,,false,18 / 28,890,5565.3,1,1.0,0.7,0.7,-,-,Misc,13:59:39 GMT+05:30,13:59:39.056,46.48,28.88,60
25.44964,81.86354,81,3.61,2023-03-14T08:29:40.000Z,gps,25.44948,81.86361,34,5.42,12.95,163.3,gps [GPS],00:00:01,15.3,0.0,,,,false,18 / 28,891,5580.5,1,1.0,0.7,0.7,-,-,Misc,13:59:40 GMT+05:30,13:59:40.051,46.62,28.97,60
25.44952,81.86359,82,3.39,2023-03-14T08:29:41.000Z,gps,25.44938,81.86364,34,4.91,12.75,166.6,gps [GPS],00:00:01,14.6,0.0,,,,false,18 / 28,892,5595.1,1,1.0,0.7,0.7,-,-,Misc,13:59:41 GMT+05:30,13:59:41.049,45.90,28.52,60
25.44942,81.86362,81,4.61,2023-03-14T08:29:43.000Z,gps,25.44917,81.86369,33,10.60,11.84,180.5,gps [GPS],00:00:02,11.4,0.0,,,,false,18 / 28,894,5606.5,1,0.9,0.6,0.6,-,-,Misc,13:59:43 GMT+05:30,13:59:43.049,42.62,26.49,60
25.44935,81.86363,82,4.95,2023-03-14T08:29:44.000Z,gps,25.44905,81.86367,34,11.36,11.81,186.1,gps [GPS],00:00:01,7.8,0.0,,,,false,19 / 28,895,5614.3,1,0.9,0.6,0.6,-,-,Misc,13:59:44 GMT+05:30,13:59:44.048,42.52,26.42,60
25.44927,81.86364,81,5.19,2023-03-14T08:29:45.000Z,gps,25.44896,81.86368,33,11.78,11.28,186.4,gps [GPS],00:00:01,8.5,0.0,,,,false,19 / 28,896,5622.8,1,1.0,0.7,0.7,-,-,Misc,13:59:45 GMT+05:30,13:59:45.047,40.61,25.23,60
25.44919,81.86365,81,5.38,2023-03-14T08:29:46.000Z,gps,25.44885,81.86369,33,12.17,11.23,189.2,gps [GPS],00:00:01,9.2,0.0,,,,false,18 / 28,897,5632.0,1,1.0,0.7,0.7,-,-,Misc,13:59:46 GMT+05:30,13:59:46.049,40.43,25.12,60
25.44910,81.86365,80,5.47,2023-03-14T08:29:47.000Z,gps,25.44878,81.86365,32,11.92,10.27,194.0,gps [GPS],00:00:01,9.6,0.0,,,,false,18 / 27,898,5641.6,1,0.9,0.7,0.7,-,-,Misc,13:59:47 GMT+05:30,13:59:47.048,36.97,22.97,60
25.44902,81.86364,80,5.52,2023-03-14T08:29:48.000Z,gps,25.44871,81.86362,32,11.81,9.80,193.7,gps [GPS],00:00:01,9.5,0.0,,,,false,18 / 26,899,5651.1,1,0.9,0.7,0.7,-,-,Misc,13:59:48 GMT+05:30,13:59:48.055,35.28,21.92,60
25.44893,81.86363,79,5.55,2023-03-14T08:29:49.000Z,gps,25.44861,81.86360,31,11.85,10.06,190.5,gps [GPS],00:00:01,9.9,0.0,,,,false,18 / 26,900,5661.0,1,0.9,0.7,0.7,-,-,Misc,13:59:49 GMT+05:30,13:59:49.051,36.22,22.50,60
25.44884,81.86362,80,5.61,2023-03-14T08:29:50.000Z,gps,25.44852,81.86356,32,12.25,10.07,186.9,gps [GPS],00:00:01,9.6,0.0,,,,false,18 / 26,901,5670.6,1,0.9,0.7,0.7,-,-,Misc,13:59:50 GMT+05:30,13:59:50.053,36.25,22.53,60
25.44877,81.86360,79,5.65,2023-03-14T08:29:51.000Z,gps,25.44848,81.86354,31,12.31,8.55,179.6,gps [GPS],00:00:01,8.7,0.0,,,,false,18 / 26,902,5679.3,1,0.9,0.6,0.6,-,-,Misc,13:59:51 GMT+05:30,13:59:51.053,30.78,19.13,60
25.44869,81.86359,79,5.68,2023-03-14T08:29:52.000Z,gps,25.44841,81.86354,31,12.37,8.27,174.1,gps [GPS],00:00:01,8.6,0.0,,,,false,19 / 26,903,5687.9,1,0.9,0.6,0.6,-,-,Misc,13:59:52 GMT+05:30,13:59:52.053,29.77,18.50,60
25.44861,81.86358,80,5.71,2023-03-14T08:29:53.000Z,gps,25.44830,81.86353,32,12.47,8.85,168.8,gps [GPS],00:00:01,9.1,0.0,,,,false,19 / 26,904,5697.0,1,1.0,0.7,0.7,-,-,Misc,13:59:53 GMT+05:30,13:59:53.053,31.86,19.80,60
